region_id,month,sri_score,sri_category
Puducherry,2025-09,-0.09343202547594587,Stable
Puducherry,2025-09,0.8632268216666472,Fragile
Puducherry,2025-09,0.3304900963638876,Vulnerable
Puducherry,2025-09,0.4396398609922134,Vulnerable
Puducherry,2025-09,0.03794098676141738,Stable
Puducherry,2025-09,0.6640300016861189,Fragile
Puducherry,2025-09,0.4248502299475046,Vulnerable
Puducherry,2025-09,-0.39614726995812777,Stable
Puducherry,2025-09,-0.5848770515755084,Stable
Puducherry,2025-09,2.074939515523998,Fragile
Puducherry,2025-09,0.7679400514708355,Fragile
Puducherry,2025-09,-0.2797413100441398,Stable
Puducherry,2025-09,-0.0617181672420776,Stable
Puducherry,2025-09,-0.03937719260680773,Stable
Puducherry,2025-09,1.6180552446627852,Fragile
Puducherry,2025-09,1.1586006562986588,Fragile
Puducherry,2025-09,0.17196217951644077,Stable
Puducherry,2025-09,-0.14104851594560322,Stable
Puducherry,2025-09,1.0548595905483957,Fragile
Puducherry,2025-09,0.9300197597035265,Fragile
Puducherry,2025-09,-0.13693884728342753,Stable
Puducherry,2025-09,-0.3963268843216806,Stable
Puducherry,2025-09,1.7945324363986155,Fragile
Puducherry,2025-09,1.2736329586205186,Fragile
Puducherry,2025-09,-0.0934320254759457,Stable
Puducherry,2025-09,0.8632268216666477,Fragile
Puducherry,2025-09,0.3304900963638877,Vulnerable
Puducherry,2025-09,0.4396398609922138,Vulnerable
Puducherry,2025-09,0.03794098676141772,Stable
Puducherry,2025-09,0.664030001686119,Fragile
Puducherry,2025-09,0.4248502299475048,Vulnerable
Puducherry,2025-09,-0.3961472699581272,Stable
Puducherry,2025-09,-0.5848770515755078,Stable
Puducherry,2025-09,2.0749395155239982,Fragile
Puducherry,2025-09,0.7310056604818436,Fragile
Puducherry,2025-09,-0.034634426634413226,Stable
Puducherry,2025-09,-0.10266123156024178,Stable
Puducherry,2025-09,-0.2834939622076651,Stable
Puducherry,2025-09,2.3294920102223657,Fragile
Puducherry,2025-09,1.559509270780994,Fragile
Puducherry,2025-09,1.1947803863836772,Fragile
Puducherry,2025-09,0.5159782848211125,Vulnerable
Puducherry,2025-09,0.7283574935780164,Fragile
Puducherry,2025-09,0.44730828091025937,Vulnerable
Puducherry,2025-09,0.3809746040067942,Vulnerable
Puducherry,2025-09,-0.10103949308391524,Stable
Puducherry,2025-09,-0.31961723804413555,Stable
Puducherry,2025-09,0.36756400660908567,Vulnerable
Puducherry,2025-09,0.028513539511661745,Stable
Puducherry,2025-09,0.22146639829662101,Stable
Puducherry,2025-09,0.4752804840907632,Vulnerable
Puducherry,2025-09,0.10713671897304748,Stable
Puducherry,2025-09,0.05898308798607403,Stable
Puducherry,2025-09,-0.1326447377439492,Stable
Puducherry,2025-09,0.45753728436832686,Vulnerable
Puducherry,2025-09,0.2659324375756761,Stable
Puducherry,2025-09,0.971521787749781,Fragile
Puducherry,2025-09,0.810125679143669,Fragile
Puducherry,2025-09,-0.3295033991489289,Stable
Puducherry,2025-09,1.3648121345018738,Fragile
Puducherry,2025-09,0.9599780992183651,Fragile
Puducherry,2025-09,-0.17389013415195229,Stable
Puducherry,2025-09,-0.10684747466376956,Stable
Puducherry,2025-09,0.7841812510201179,Fragile
Puducherry,2025-09,0.5596042054355922,Vulnerable
Puducherry,2025-09,2.206082559281519,Fragile
Puducherry,2025-09,1.3017994939001605,Fragile
Puducherry,2025-09,-0.03200567536786725,Stable
Puducherry,2025-09,2.553205084844977,Fragile
Puducherry,2025-09,1.9478118081801905,Fragile
Puducherry,2025-09,0.9007719989430067,Fragile
Puducherry,2025-09,0.4730743175504049,Vulnerable
Puducherry,2025-09,-0.1089588575310462,Stable
Puducherry,2025-09,0.05988056835944684,Stable
Puducherry,2025-09,-0.6204618769826944,Stable
Puducherry,2025-09,-0.3421947551875948,Stable
Puducherry,2025-09,-0.5073347515582468,Stable
Puducherry,2025-09,1.7642695681599885,Fragile
Puducherry,2025-09,0.7313238394034816,Fragile
Puducherry,2025-09,0.25738466471450777,Stable
Puducherry,2025-09,-0.0620207827020855,Stable
Puducherry,2025-09,-0.21835317578203478,Stable
Puducherry,2025-09,-0.2548147441822688,Stable
Puducherry,2025-09,0.44310423048480063,Vulnerable
Puducherry,2025-09,0.09888455608647667,Stable
Puducherry,2025-09,-0.25110441807136863,Stable
Puducherry,2025-09,2.589798240727176,Fragile
Puducherry,2025-09,1.6803242891249717,Fragile
Puducherry,2025-09,0.8171114956731571,Fragile
Puducherry,2025-09,0.5369877032554247,Vulnerable
Puducherry,2025-09,0.753443316362226,Fragile
Puducherry,2025-09,0.42543636482129354,Vulnerable
Puducherry,2025-09,0.22157912215290343,Stable
Puducherry,2025-09,0.4401622466557663,Vulnerable
Puducherry,2025-09,-0.2666457701475325,Stable
Puducherry,2025-09,0.07210176665036203,Stable
Puducherry,2025-09,0.24579561054037974,Stable
Puducherry,2025-09,-0.1674474284191539,Stable
Puducherry,2025-09,0.7873105972779184,Fragile
Puducherry,2025-09,0.38533588353961784,Vulnerable
Puducherry,2025-09,-0.2638833510723104,Stable
Puducherry,2025-09,-0.23852752550552908,Stable
Puducherry,2025-09,-0.3326200457429862,Stable
Puducherry,2025-09,0.18747349199984936,Stable
Puducherry,2025-09,-0.12518048523294129,Stable
Puducherry,2025-09,0.11901677392856713,Stable
Puducherry,2025-09,-0.2305310296595997,Stable
Puducherry,2025-09,-0.12280905673973104,Stable
Puducherry,2025-09,-0.30391944173830465,Stable
Puducherry,2025-09,-0.004374826690852263,Stable
Puducherry,2025-09,-0.03356910650735764,Stable
Puducherry,2025-09,1.734349535165837,Fragile
Puducherry,2025-09,0.5995857593448115,Vulnerable
Puducherry,2025-09,-0.12059129101398688,Stable
Puducherry,2025-09,0.05378959726511032,Stable
Puducherry,2025-09,-0.0009189617042445197,Stable
Puducherry,2025-09,-0.2593943000184993,Stable
Puducherry,2025-09,-0.307797619905128,Stable
Puducherry,2025-09,1.2223113202600768,Fragile
Puducherry,2025-09,0.5178658535493785,Vulnerable
Puducherry,2025-09,0.5391297274887303,Vulnerable
Puducherry,2025-09,0.21473738807064693,Stable
Puducherry,2025-09,0.06782074003155913,Stable
Puducherry,2025-09,0.14216252323505604,Stable
Puducherry,2025-09,-0.07864408742857915,Stable
Puducherry,2025-09,0.07061961851067905,Stable
Puducherry,2025-09,0.18981409491460688,Stable
Puducherry,2025-09,0.01447808028966148,Stable
Puducherry,2025-09,-0.30849177374676956,Stable
Puducherry,2025-09,-0.4129019459949573,Stable
Puducherry,2025-09,0.0901716942487446,Stable
Puducherry,2025-09,-0.0032872530572205794,Stable
Puducherry,2025-09,-0.30223300612415893,Stable
Puducherry,2025-09,-0.18846864750471287,Stable
Puducherry,2025-09,0.009159332675039464,Stable
Puducherry,2025-09,-0.10156810103574845,Stable
Puducherry,2025-09,-0.08065412758774754,Stable
Puducherry,2025-09,-0.35529780237364594,Stable
Puducherry,2025-09,-0.2860306851693575,Stable
Puducherry,2025-09,-0.05559504475502708,Stable
Puducherry,2025-09,-0.2798827004098091,Stable
Puducherry,2025-09,-0.3244671350517861,Stable
Puducherry,2025-09,-0.30865673686096207,Stable
Puducherry,2025-09,0.10585915967146221,Stable
Puducherry,2025-09,1.3519716007612812,Fragile
Puducherry,2025-09,0.38659065105567014,Vulnerable
Puducherry,2025-09,2.7052290532614065,Fragile
Puducherry,2025-09,1.806999734609094,Fragile
Puducherry,2025-09,-0.018265604122782886,Stable
Puducherry,2025-09,0.05557246781606873,Stable
Puducherry,2025-09,-0.27161377490047267,Stable
Puducherry,2025-09,0.19313625768898282,Stable
Puducherry,2025-09,-0.42158727954579645,Stable
Puducherry,2025-09,1.1968657175155997,Fragile
Puducherry,2025-09,2.936332957128281,Fragile
Puducherry,2025-09,0.3716584778204888,Vulnerable
Puducherry,2025-09,1.384968699877216,Fragile
Puducherry,2025-09,0.8427165454893564,Fragile
Puducherry,2025-09,0.655371170165448,Fragile
Puducherry,2025-09,0.5998680602754594,Vulnerable
Puducherry,2025-09,-0.07037159124786177,Stable
Puducherry,2025-09,-0.4469666437386708,Stable
Puducherry,2025-09,-0.11447650873958146,Stable
Puducherry,2025-09,-0.3788353926069094,Stable
Puducherry,2025-09,-0.37100706868495104,Stable
Puducherry,2025-09,-0.4495119800559578,Stable
Puducherry,2025-09,0.2858011517627203,Stable
Puducherry,2025-09,-0.2505400292691029,Stable
Puducherry,2025-09,-0.19170645358384863,Stable
Puducherry,2025-09,-0.3130333435220353,Stable
Puducherry,2025-09,0.034833052307931406,Stable
Puducherry,2025-09,1.2418257111038962,Fragile
Puducherry,2025-09,0.3942058728561785,Vulnerable
Puducherry,2025-09,2.094678063234589,Fragile
Puducherry,2025-09,1.2887736578572169,Fragile
Puducherry,2025-09,-0.006370810370811997,Stable
Puducherry,2025-09,0.08144138752395291,Stable
Puducherry,2025-09,-0.23569082372703629,Stable
Puducherry,2025-09,0.08778710602918,Stable
Puducherry,2025-09,-0.4901358923427372,Stable
Puducherry,2025-09,0.7472862168320014,Fragile
Puducherry,2025-09,2.29220025722188,Fragile
Puducherry,2025-09,0.37634634807990575,Vulnerable
Puducherry,2025-09,1.1606632403585264,Fragile
Puducherry,2025-09,0.6739884125211855,Fragile
Puducherry,2025-09,0.49893136999443355,Vulnerable
Puducherry,2025-09,0.44899478673235316,Vulnerable
Puducherry,2025-09,-0.08562760118451761,Stable
Puducherry,2025-09,-0.4246628005745269,Stable
Puducherry,2025-09,-0.16844381930671973,Stable
Puducherry,2025-09,-0.4076369051727984,Stable
Puducherry,2025-09,0.6419050347015036,Fragile
Puducherry,2025-09,0.16861809350888093,Stable
Puducherry,2025-09,-0.49392176688616257,Stable
Puducherry,2025-09,2.2683923184212205,Fragile
Puducherry,2025-09,1.5293996498628104,Fragile
Puducherry,2025-09,0.11592371874462504,Stable
Puducherry,2025-09,0.15211689958731484,Stable
Puducherry,2025-09,0.08540269987509058,Stable
Puducherry,2025-09,-0.11747988627712869,Stable
Puducherry,2025-09,0.9861115211176151,Fragile
Puducherry,2025-09,1.303557427050272,Fragile
Puducherry,2025-09,-0.10476379354822898,Stable
Puducherry,2025-09,-0.3971176223425039,Stable
Puducherry,2025-09,-0.30568186122223506,Stable
Puducherry,2025-09,0.6659979336598075,Fragile
Puducherry,2025-09,0.5838907363364974,Vulnerable
Puducherry,2025-09,0.05059080026443448,Stable
Puducherry,2025-09,-0.1407956177703101,Stable
Puducherry,2025-09,-0.25041645625570996,Stable
Puducherry,2025-09,-0.4952759302470612,Stable
Puducherry,2025-09,-0.7757281875337572,Stable
Puducherry,2025-09,-0.5908909642764075,Stable
Puducherry,2025-09,-0.29530686704278863,Stable
Puducherry,2025-09,-0.41357099532087255,Stable
Puducherry,2025-09,2.5059933602031723,Fragile
Puducherry,2025-09,2.4461050125621515,Fragile
Puducherry,2025-09,0.5257855174031667,Vulnerable
Puducherry,2025-09,0.19025962563891213,Stable
Puducherry,2025-09,0.014083842451796613,Stable
Puducherry,2025-09,-0.09228598562162049,Stable
Puducherry,2025-09,1.8005571749869687,Fragile
Puducherry,2025-09,1.3645510630858702,Fragile
Puducherry,2025-09,0.1159237187446247,Stable
Puducherry,2025-09,0.1521168995873145,Stable
Puducherry,2025-09,0.08540269987509025,Stable
Puducherry,2025-09,-0.11747988627712902,Stable
Puducherry,2025-09,0.9861115211176142,Fragile
Puducherry,2025-09,1.3035574270502717,Fragile
Puducherry,2025-09,-0.1047637935482294,Stable
Puducherry,2025-09,-0.39711762234250425,Stable
Puducherry,2025-09,-0.3056818612222354,Stable
Puducherry,2025-09,0.6659979336598072,Fragile
Puducherry,2025-09,0.5838907363364969,Vulnerable
Puducherry,2025-09,0.05059080026443398,Stable
Puducherry,2025-09,-0.1407956177703108,Stable
Puducherry,2025-09,-0.25041645625571063,Stable
Puducherry,2025-09,-0.49527593024706185,Stable
Puducherry,2025-09,-0.775728187533758,Stable
Puducherry,2025-09,-0.5908909642764084,Stable
Puducherry,2025-09,-0.29530686704279,Stable
Puducherry,2025-09,-0.41357099532087394,Stable
Puducherry,2025-09,2.5059933602031723,Fragile
Puducherry,2025-09,2.4461050125621506,Fragile
Puducherry,2025-09,0.5257855174031667,Vulnerable
Puducherry,2025-09,0.12259690894151125,Stable
Puducherry,2025-09,0.2614513791441913,Stable
Puducherry,2025-09,0.06559386383731886,Stable
Puducherry,2025-09,1.0839476149046787,Fragile
Puducherry,2025-09,0.7655869132829918,Fragile
Puducherry,2025-09,-0.07499625933979817,Stable
Puducherry,2025-09,-0.12238338548404482,Stable
Puducherry,2025-09,-0.3969572112497137,Stable
Puducherry,2025-09,1.4979220020992217,Fragile
Puducherry,2025-09,1.19955022378671,Fragile
Puducherry,2025-09,-0.31892770996403885,Stable
Puducherry,2025-09,-0.18467125332841394,Stable
Puducherry,2025-09,-0.3293817517651358,Stable
Puducherry,2025-09,-0.07674436965159143,Stable
Puducherry,2025-09,-0.44137006478962737,Stable
Puducherry,2025-09,-0.3176651673163792,Stable
Puducherry,2025-09,0.12008686441719207,Stable
Puducherry,2025-09,-0.30955308807380577,Stable
Puducherry,2025-09,-0.657223278263835,Stable
Puducherry,2025-09,3.230225216969928,Fragile
Puducherry,2025-09,2.3030128329115223,Fragile
Puducherry,2025-09,0.5058266236807509,Vulnerable
Puducherry,2025-09,0.37527077410296733,Vulnerable
Puducherry,2025-09,0.3936194767853511,Vulnerable
Puducherry,2025-09,0.8860217932277509,Fragile
Puducherry,2025-09,1.3490951300457352,Fragile
Puducherry,2025-09,0.3062360991712776,Vulnerable
Puducherry,2025-09,0.03922666571402905,Stable
Puducherry,2025-09,0.17250682565166697,Stable
Puducherry,2025-09,0.014157127127874758,Stable
Puducherry,2025-09,0.9107165999498177,Fragile
Puducherry,2025-09,0.5671192044436908,Vulnerable
Puducherry,2025-09,-0.07719118600564653,Stable
Puducherry,2025-09,-0.11472252104849986,Stable
Puducherry,2025-09,-0.3650878453624432,Stable
Puducherry,2025-09,1.0072777045559076,Fragile
Puducherry,2025-09,0.7304417070367523,Fragile
Puducherry,2025-09,-0.3101858179411304,Stable
Puducherry,2025-09,-0.18983216333400682,Stable
Puducherry,2025-09,-0.31490447260575277,Stable
Puducherry,2025-09,-0.11987483184119571,Stable
Puducherry,2025-09,-0.48939325898536695,Stable
Puducherry,2025-09,-0.37090057842336344,Stable
Puducherry,2025-09,0.05777068496323179,Stable
Puducherry,2025-09,-0.31737255868076286,Stable
Puducherry,2025-09,-0.637404872233158,Stable
Puducherry,2025-09,2.41268357887855,Fragile
Puducherry,2025-09,1.5830317629295876,Fragile
Puducherry,2025-09,0.4603329808670143,Vulnerable
Puducherry,2025-09,0.3305428873878218,Vulnerable
Puducherry,2025-09,0.3683846966859467,Vulnerable
Puducherry,2025-09,0.8168623422024628,Fragile
Puducherry,2025-09,1.225603786844437,Fragile
Puducherry,2025-09,0.2950921616021795,Stable
Puducherry,2025-09,-0.052399484387267964,Stable
Puducherry,2025-09,-0.12261563866814074,Stable
Puducherry,2025-09,0.0027162245040742994,Stable
Puducherry,2025-09,0.2527285676930861,Stable
Puducherry,2025-09,-0.1936452210334655,Stable
Puducherry,2025-09,-0.46937626160729107,Stable
Puducherry,2025-09,-0.5370461351187636,Stable
Puducherry,2025-09,-0.01722513090259775,Stable
Puducherry,2025-09,-0.10808005280328062,Stable
Puducherry,2025-09,1.3033094502070486,Fragile
Puducherry,2025-09,2.1633089412365583,Fragile
Puducherry,2025-09,0.5673993487428529,Vulnerable
Puducherry,2025-09,0.10472084174055929,Stable
Puducherry,2025-09,0.7246652214038323,Fragile
Puducherry,2025-09,0.566635960171871,Vulnerable
Puducherry,2025-09,0.1226384648945178,Stable
Puducherry,2025-09,0.08961074065745583,Stable
Puducherry,2025-09,-0.24726217214917495,Stable
Puducherry,2025-09,1.5323365533320175,Fragile
Puducherry,2025-09,0.40383566519452385,Vulnerable
Puducherry,2025-09,1.309063892107948,Fragile
Puducherry,2025-09,0.5297765665710564,Vulnerable
Puducherry,2025-09,2.265048345048154,Fragile
Puducherry,2025-09,1.7535190300293977,Fragile
Puducherry,2025-09,-0.10951635138396991,Stable
Puducherry,2025-09,-0.31406914740409214,Stable
Puducherry,2025-09,-0.01671910385770206,Stable
Puducherry,2025-09,-0.2878871003277542,Stable
Puducherry,2025-09,-0.6105562146830746,Stable
Puducherry,2025-09,-0.23858927492732016,Stable
Puducherry,2025-09,-0.048393093378593155,Stable
Puducherry,2025-09,-0.45819771228606543,Stable
Puducherry,2025-09,-0.4864655347875282,Stable
Puducherry,2025-09,-0.14511942066459782,Stable
Puducherry,2025-09,-0.20937551055340903,Stable
Puducherry,2025-09,0.9933768302712735,Fragile
Puducherry,2025-09,1.761264199397047,Fragile
Puducherry,2025-09,0.5449630758812037,Vulnerable
Puducherry,2025-09,0.12991428919570525,Stable
Puducherry,2025-09,0.5626334687537871,Vulnerable
