region_id,month,cbr_score,risk_band
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.2734766404430493,Low
Puducherry,2025-09,-0.22362348259639003,Low
Puducherry,2025-09,-0.17377032474973064,Low
Puducherry,2025-09,-0.12391716690307124,Low
Puducherry,2025-09,-0.07406400905641192,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,0.7034113160575722,Critical
Puducherry,2025-09,-0.3097779057054025,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,0.7034113160575722,Critical
Puducherry,2025-09,-0.3097779057054025,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,0.07549546448356624,Low
Puducherry,2025-09,0.17520178017688492,Low
Puducherry,2025-09,0.2749080958702037,Low
Puducherry,2025-09,0.3746144115635225,Emerging
Puducherry,2025-09,0.47432072725684105,Emerging
Puducherry,2025-09,2.756893544752134,Critical
Puducherry,2025-09,-0.28267412053678986,Low
Puducherry,2025-09,0.5740270429501599,Elevated
Puducherry,2025-09,0.5740270429501599,Elevated
Puducherry,2025-09,0.5740270429501599,Elevated
Puducherry,2025-09,2.0292713774848092,Critical
Puducherry,2025-09,2.185759435760834,Critical
Puducherry,2025-09,1.900192381265184,Critical
Puducherry,2025-09,-0.28267412053678986,Low
Puducherry,2025-09,0.5740270429501599,Elevated
Puducherry,2025-09,0.5740270429501599,Elevated
Puducherry,2025-09,0.5740270429501599,Elevated
Puducherry,2025-09,0.5740270429501599,Elevated
Puducherry,2025-09,0.5740270429501599,Elevated
Puducherry,2025-09,0.5740270429501599,Elevated
Puducherry,2025-09,0.5740270429501599,Elevated
Puducherry,2025-09,2.0292713774848092,Critical
Puducherry,2025-09,0.7305151012261848,Critical
Puducherry,2025-09,0.28845998845451,Low
Puducherry,2025-09,2.756893544752134,Critical
Puducherry,2025-09,-0.28267412053678986,Low
Puducherry,2025-09,0.4244675694101818,Emerging
Puducherry,2025-09,0.2749080958702037,Low
Puducherry,2025-09,0.1253486223302256,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.17377032474973064,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.2734766404430493,Low
Puducherry,2025-09,-0.22362348259639003,Low
Puducherry,2025-09,-0.17377032474973064,Low
Puducherry,2025-09,-0.12391716690307124,Low
Puducherry,2025-09,-0.07406400905641192,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,0.7034113160575722,Critical
Puducherry,2025-09,-0.3097779057054025,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,0.7034113160575722,Critical
Puducherry,2025-09,-0.3097779057054025,Low
Puducherry,2025-09,0.7034113160575722,Critical
Puducherry,2025-09,-0.3097779057054025,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,0.7034113160575722,Critical
Puducherry,2025-09,-0.3097779057054025,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.07406400905641192,Low
Puducherry,2025-09,-0.12391716690307124,Low
Puducherry,2025-09,-0.17377032474973064,Low
Puducherry,2025-09,-0.22362348259639003,Low
Puducherry,2025-09,-0.2734766404430493,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.2734766404430493,Low
Puducherry,2025-09,-0.22362348259639003,Low
Puducherry,2025-09,-0.17377032474973064,Low
Puducherry,2025-09,-0.12391716690307124,Low
Puducherry,2025-09,-0.07406400905641192,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,0.7034113160575722,Critical
Puducherry,2025-09,-0.3097779057054025,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,0.7034113160575722,Critical
Puducherry,2025-09,-0.3097779057054025,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.07406400905641192,Low
Puducherry,2025-09,-0.12391716690307124,Low
Puducherry,2025-09,-0.17377032474973064,Low
Puducherry,2025-09,-0.22362348259639003,Low
Puducherry,2025-09,-0.2734766404430493,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.22362348259639003,Low
Puducherry,2025-09,-0.12391716690307124,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,0.07549546448356624,Low
Puducherry,2025-09,0.17520178017688492,Low
Puducherry,2025-09,0.2749080958702037,Low
Puducherry,2025-09,1.0025302631375284,Critical
Puducherry,2025-09,-0.010658958625446247,Low
Puducherry,2025-09,0.2749080958702037,Low
Puducherry,2025-09,0.2749080958702037,Low
Puducherry,2025-09,0.2749080958702037,Low
Puducherry,2025-09,0.2749080958702037,Low
Puducherry,2025-09,1.0025302631375284,Critical
Puducherry,2025-09,-0.010658958625446247,Low
Puducherry,2025-09,0.2749080958702037,Low
Puducherry,2025-09,1.730152430404853,Critical
Puducherry,2025-09,-0.2962260131210962,Low
Puducherry,2025-09,0.2749080958702037,Low
Puducherry,2025-09,0.2749080958702037,Low
Puducherry,2025-09,1.0025302631375284,Critical
Puducherry,2025-09,-0.010658958625446247,Low
Puducherry,2025-09,1.730152430404853,Critical
Puducherry,2025-09,-0.2962260131210962,Low
Puducherry,2025-09,0.2749080958702037,Low
Puducherry,2025-09,0.2749080958702037,Low
Puducherry,2025-09,0.2749080958702037,Low
Puducherry,2025-09,0.17520178017688492,Low
Puducherry,2025-09,0.07549546448356624,Low
Puducherry,2025-09,-0.024210851209752526,Low
Puducherry,2025-09,-0.12391716690307124,Low
Puducherry,2025-09,-0.22362348259639003,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
Puducherry,2025-09,-0.3233297982897087,Low
